CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
110,49,M,Married,Medium,3172,2022-10-20,65.04,Books,3216,2022-08-08,Inquiry,Resolved,2023-10-10,25,Website,1
110,49,M,Married,Medium,3172,2022-10-20,65.04,Books,6525,2022-12-05,Feedback,Resolved,2023-10-10,25,Website,1
111,23,F,Widowed,High,1946,2022-10-09,262.74,Furniture,8650,2022-03-05,Inquiry,Unresolved,2023-06-17,33,Website,1
111,23,F,Widowed,High,7141,2022-01-16,350.44,Books,8650,2022-03-05,Inquiry,Unresolved,2023-06-17,33,Website,1
112,48,F,Divorced,High,1161,2022-12-29,223.78,Clothing,8229,2022-03-09,Inquiry,Resolved,2023-10-16,35,Website,0
112,48,F,Divorced,High,4437,2022-01-20,188.01,Furniture,8229,2022-03-09,Inquiry,Resolved,2023-10-16,35,Website,0
112,48,F,Divorced,High,4339,2022-12-25,338.38,Books,8229,2022-03-09,Inquiry,Resolved,2023-10-16,35,Website,0
113,18,F,Married,High,4757,2022-07-29,213.16,Electronics,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,2138,2022-07-10,470.73,Books,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,3798,2022-10-15,101.31,Clothing,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,5709,2022-01-24,27.17,Electronics,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,3913,2022-01-31,441.91,Furniture,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,8553,2022-01-15,479.5,Furniture,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
113,18,F,Married,High,8177,2022-10-19,100.23,Books,7298,2022-08-16,Complaint,Unresolved,2023-04-12,44,Online Banking,0
116,54,M,Married,High,6049,2022-05-10,76.68,Books,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,3766,2022-02-24,364.59,Books,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,9199,2022-08-31,234.95,Electronics,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,3877,2022-02-20,157.45,Books,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,9866,2022-12-20,185.09,Books,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,6794,2022-07-22,136.24,Electronics,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
116,54,M,Married,High,8083,2022-09-25,349.28,Furniture,3200,2022-05-26,Complaint,Resolved,2023-08-20,39,Mobile App,0
118,66,M,Divorced,Medium,7620,2022-12-18,405.37,Electronics,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
118,66,M,Divorced,Medium,4332,2022-09-15,158.16,Electronics,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
118,66,M,Divorced,Medium,6409,2022-06-11,310.94,Clothing,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
118,66,M,Divorced,Medium,6213,2022-02-26,333.37,Furniture,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
118,66,M,Divorced,Medium,8464,2022-09-02,346.98,Books,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
118,66,M,Divorced,Medium,2196,2022-01-25,70.57,Clothing,4052,2022-02-02,Inquiry,Unresolved,2023-10-01,34,Online Banking,0
119,47,M,Widowed,Medium,7844,2022-02-01,312.99,Clothing,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,7844,2022-02-01,312.99,Clothing,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,7118,2022-05-26,275.22,Groceries,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,7118,2022-05-26,275.22,Groceries,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,2288,2022-10-31,215.99,Groceries,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,2288,2022-10-31,215.99,Groceries,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,5271,2022-11-04,255.14,Electronics,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,5271,2022-11-04,255.14,Electronics,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,4564,2022-07-10,380.8,Groceries,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,4564,2022-07-10,380.8,Groceries,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,6395,2022-06-14,157.43,Books,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,6395,2022-06-14,157.43,Books,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,3793,2022-11-04,353.31,Clothing,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,3793,2022-11-04,353.31,Clothing,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,5045,2022-03-15,61.45,Furniture,3991,2022-01-19,Complaint,Resolved,2023-03-29,18,Mobile App,1
119,47,M,Widowed,Medium,5045,2022-03-15,61.45,Furniture,3986,2022-02-26,Feedback,Resolved,2023-03-29,18,Mobile App,1
120,21,F,Widowed,High,5469,2022-11-08,58.03,Books,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,5469,2022-11-08,58.03,Books,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,9762,2022-06-08,364.93,Books,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,9762,2022-06-08,364.93,Books,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,9872,2022-05-09,142.75,Electronics,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,9872,2022-05-09,142.75,Electronics,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,3065,2022-09-21,453.15,Electronics,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,3065,2022-09-21,453.15,Electronics,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,4711,2022-12-29,54.9,Books,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,4711,2022-12-29,54.9,Books,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,1409,2022-12-05,95.03,Groceries,6920,2022-05-25,Feedback,Unresolved,2023-02-23,2,Online Banking,0
120,21,F,Widowed,High,1409,2022-12-05,95.03,Groceries,3817,2022-11-07,Complaint,Resolved,2023-02-23,2,Online Banking,0
121,52,M,Divorced,Medium,1783,2022-08-02,27.84,Furniture,9255,2022-12-06,Complaint,Unresolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,1783,2022-08-02,27.84,Furniture,8238,2022-04-08,Complaint,Resolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,8410,2022-11-22,109.55,Furniture,9255,2022-12-06,Complaint,Unresolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,8410,2022-11-22,109.55,Furniture,8238,2022-04-08,Complaint,Resolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,7618,2022-10-01,492.28,Books,9255,2022-12-06,Complaint,Unresolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,7618,2022-10-01,492.28,Books,8238,2022-04-08,Complaint,Resolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,8738,2022-02-18,325.01,Clothing,9255,2022-12-06,Complaint,Unresolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,8738,2022-02-18,325.01,Clothing,8238,2022-04-08,Complaint,Resolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,6196,2022-02-19,118.33,Groceries,9255,2022-12-06,Complaint,Unresolved,2023-09-09,38,Mobile App,0
121,52,M,Divorced,Medium,6196,2022-02-19,118.33,Groceries,8238,2022-04-08,Complaint,Resolved,2023-09-09,38,Mobile App,0
122,60,F,Single,Medium,5479,2022-06-07,491.19,Groceries,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,3225,2022-03-21,433.38,Electronics,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,7671,2022-12-16,467.17,Books,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,5530,2022-05-04,318.36,Clothing,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,2140,2022-08-16,49.64,Furniture,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,2028,2022-07-23,341.2,Groceries,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,4942,2022-06-20,278.53,Groceries,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,5971,2022-05-05,6.3,Electronics,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
122,60,F,Single,Medium,3733,2022-09-16,439.75,Clothing,2723,2022-04-01,Feedback,Resolved,2023-06-14,17,Mobile App,1
123,31,M,Widowed,Medium,1539,2022-12-16,442.76,Electronics,7104,2022-08-17,Inquiry,Resolved,2023-03-15,23,Mobile App,1
123,31,M,Widowed,Medium,1539,2022-12-16,442.76,Electronics,4351,2022-11-11,Inquiry,Resolved,2023-03-15,23,Mobile App,1
123,31,M,Widowed,Medium,3328,2022-06-20,375.92,Groceries,7104,2022-08-17,Inquiry,Resolved,2023-03-15,23,Mobile App,1
123,31,M,Widowed,Medium,3328,2022-06-20,375.92,Groceries,4351,2022-11-11,Inquiry,Resolved,2023-03-15,23,Mobile App,1
123,31,M,Widowed,Medium,2028,2022-09-04,119.9,Groceries,7104,2022-08-17,Inquiry,Resolved,2023-03-15,23,Mobile App,1
123,31,M,Widowed,Medium,2028,2022-09-04,119.9,Groceries,4351,2022-11-11,Inquiry,Resolved,2023-03-15,23,Mobile App,1
124,66,M,Married,Medium,9285,2022-06-16,116.2,Furniture,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,9285,2022-06-16,116.2,Furniture,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,9725,2022-03-12,401.66,Books,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,9725,2022-03-12,401.66,Books,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,4455,2022-11-27,410.34,Electronics,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,4455,2022-11-27,410.34,Electronics,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,4509,2022-08-15,318.29,Books,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,4509,2022-08-15,318.29,Books,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,5871,2022-05-11,226.06,Clothing,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,5871,2022-05-11,226.06,Clothing,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,9363,2022-10-13,317.32,Clothing,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,9363,2022-10-13,317.32,Clothing,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,3931,2022-07-22,494.01,Electronics,5299,2022-12-25,Feedback,Resolved,2023-02-19,33,Website,0
124,66,M,Married,Medium,3931,2022-07-22,494.01,Electronics,6920,2022-12-04,Inquiry,Resolved,2023-02-19,33,Website,0
127,27,F,Married,Medium,5947,2022-10-18,318.24,Furniture,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,4729,2022-07-12,290.28,Groceries,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,5074,2022-02-26,86.67,Groceries,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,5474,2022-08-15,478.44,Furniture,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,8360,2022-11-02,488.18,Clothing,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,7652,2022-06-05,166.5,Groceries,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,5888,2022-12-31,89.47,Furniture,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
127,27,F,Married,Medium,7830,2022-12-21,58.39,Electronics,2493,2022-04-28,Feedback,Resolved,2023-01-18,11,Website,0
128,18,F,Divorced,Medium,4736,2022-05-06,482.75,Clothing,8780,2022-06-02,Complaint,Resolved,2023-07-07,23,Website,1
128,18,F,Divorced,Medium,4736,2022-05-06,482.75,Clothing,9671,2022-08-17,Complaint,Unresolved,2023-07-07,23,Website,1
128,18,F,Divorced,Medium,9487,2022-03-26,147.45,Books,8780,2022-06-02,Complaint,Resolved,2023-07-07,23,Website,1
128,18,F,Divorced,Medium,9487,2022-03-26,147.45,Books,9671,2022-08-17,Complaint,Unresolved,2023-07-07,23,Website,1
129,28,F,Widowed,Medium,2264,2022-03-21,127.65,Groceries,6991,2022-05-10,Inquiry,Resolved,2023-03-21,13,Website,0
129,28,F,Widowed,Medium,3205,2022-11-29,115.9,Books,6991,2022-05-10,Inquiry,Resolved,2023-03-21,13,Website,0
130,68,M,Divorced,Low,2198,2022-04-05,391.42,Electronics,8482,2022-09-06,Feedback,Unresolved,2023-02-25,47,Mobile App,0
130,68,M,Divorced,Low,3025,2022-11-07,160.81,Electronics,8482,2022-09-06,Feedback,Unresolved,2023-02-25,47,Mobile App,0
131,61,F,Divorced,Low,5397,2022-03-29,182.65,Books,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,2174,2022-08-21,389.5,Electronics,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,7794,2022-10-05,450.67,Furniture,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,9015,2022-05-18,344.06,Books,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,4027,2022-09-28,425.15,Groceries,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,6029,2022-05-05,401.03,Electronics,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,7714,2022-09-19,297.13,Clothing,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
131,61,F,Divorced,Low,2185,2022-04-17,236.51,Electronics,4112,2022-12-03,Inquiry,Resolved,2023-09-24,11,Website,0
133,20,M,Widowed,Medium,9575,2022-04-22,109.98,Groceries,2039,2022-08-12,Inquiry,Resolved,2023-04-13,38,Mobile App,0
133,20,M,Widowed,Medium,8792,2022-01-04,333.98,Electronics,2039,2022-08-12,Inquiry,Resolved,2023-04-13,38,Mobile App,0
133,20,M,Widowed,Medium,8033,2022-06-15,376.77,Groceries,2039,2022-08-12,Inquiry,Resolved,2023-04-13,38,Mobile App,0
133,20,M,Widowed,Medium,9259,2022-08-29,75.54,Electronics,2039,2022-08-12,Inquiry,Resolved,2023-04-13,38,Mobile App,0
134,52,M,Widowed,Medium,3449,2022-12-29,93.12,Groceries,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
134,52,M,Widowed,Medium,4060,2022-04-14,159.17,Groceries,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
134,52,M,Widowed,Medium,7650,2022-02-11,369.06,Furniture,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
134,52,M,Widowed,Medium,3020,2022-03-21,478.02,Electronics,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
134,52,M,Widowed,Medium,9694,2022-06-11,213.92,Clothing,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
134,52,M,Widowed,Medium,4493,2022-06-19,256.79,Clothing,8616,2022-04-26,Inquiry,Unresolved,2023-01-05,27,Mobile App,0
138,36,M,Divorced,Low,6080,2022-01-20,402.2,Furniture,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,2953,2022-08-07,234.41,Electronics,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,4173,2022-01-16,397.8,Books,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,9315,2022-08-19,352.46,Clothing,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,3755,2022-02-28,120.37,Clothing,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,6308,2022-08-25,498.24,Clothing,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,7083,2022-05-18,461.47,Electronics,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
138,36,M,Divorced,Low,2487,2022-10-10,337.7,Books,8812,2022-02-28,Inquiry,Unresolved,2023-03-20,34,Online Banking,0
139,64,F,Widowed,High,5098,2022-07-21,280.48,Electronics,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,5098,2022-07-21,280.48,Electronics,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,7604,2022-03-27,198.5,Electronics,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,7604,2022-03-27,198.5,Electronics,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,3784,2022-02-27,461.27,Electronics,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,3784,2022-02-27,461.27,Electronics,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,6363,2022-07-22,356.74,Clothing,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,6363,2022-07-22,356.74,Clothing,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,6516,2022-03-02,207.97,Electronics,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,6516,2022-03-02,207.97,Electronics,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,2080,2022-02-20,493.64,Electronics,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,2080,2022-02-20,493.64,Electronics,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,2828,2022-04-26,46.89,Clothing,3558,2022-03-19,Feedback,Resolved,2023-06-03,22,Website,0
139,64,F,Widowed,High,2828,2022-04-26,46.89,Clothing,9257,2022-07-18,Inquiry,Unresolved,2023-06-03,22,Website,0
140,53,M,Married,High,5613,2022-08-11,445.89,Groceries,3028,2022-04-27,Feedback,Resolved,2023-10-21,18,Mobile App,0
140,53,M,Married,High,3149,2022-09-12,88.04,Clothing,3028,2022-04-27,Feedback,Resolved,2023-10-21,18,Mobile App,0
140,53,M,Married,High,4218,2022-09-12,490.3,Clothing,3028,2022-04-27,Feedback,Resolved,2023-10-21,18,Mobile App,0
141,38,F,Widowed,Medium,9358,2022-06-05,142.43,Furniture,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,9358,2022-06-05,142.43,Furniture,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,6867,2022-04-29,472.91,Clothing,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,6867,2022-04-29,472.91,Clothing,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,9922,2022-06-26,151.5,Groceries,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,9922,2022-06-26,151.5,Groceries,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,1698,2022-12-04,426.75,Clothing,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,1698,2022-12-04,426.75,Clothing,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,7789,2022-09-20,485.11,Groceries,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,7789,2022-09-20,485.11,Groceries,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,5817,2022-03-13,323.48,Electronics,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,5817,2022-03-13,323.48,Electronics,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,6950,2022-07-22,481.57,Electronics,9304,2022-05-23,Complaint,Resolved,2023-06-28,41,Online Banking,0
141,38,F,Widowed,Medium,6950,2022-07-22,481.57,Electronics,8929,2022-01-29,Complaint,Resolved,2023-06-28,41,Online Banking,0
142,35,M,Divorced,High,3929,2022-05-31,345.04,Books,3619,2022-03-04,Feedback,Unresolved,2023-04-27,18,Mobile App,0
142,35,M,Divorced,High,4811,2022-06-16,306.78,Groceries,3619,2022-03-04,Feedback,Unresolved,2023-04-27,18,Mobile App,0
142,35,M,Divorced,High,6417,2022-11-30,157.67,Clothing,3619,2022-03-04,Feedback,Unresolved,2023-04-27,18,Mobile App,0
142,35,M,Divorced,High,5059,2022-09-09,186.63,Books,3619,2022-03-04,Feedback,Unresolved,2023-04-27,18,Mobile App,0
142,35,M,Divorced,High,3559,2022-07-24,395.87,Clothing,3619,2022-03-04,Feedback,Unresolved,2023-04-27,18,Mobile App,0
143,68,F,Widowed,Low,8867,2022-02-24,144.28,Books,7823,2022-12-07,Inquiry,Resolved,2023-12-25,13,Website,0
143,68,F,Widowed,Low,7594,2022-03-08,198.99,Books,7823,2022-12-07,Inquiry,Resolved,2023-12-25,13,Website,0
144,45,F,Married,Low,7641,2022-10-27,419.85,Electronics,7937,2022-07-15,Inquiry,Resolved,2023-02-18,39,Online Banking,1
145,32,F,Married,High,7659,2022-10-04,410.66,Books,3367,2022-10-02,Complaint,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,7659,2022-10-04,410.66,Books,7804,2022-10-27,Feedback,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,4987,2022-08-13,339.16,Furniture,3367,2022-10-02,Complaint,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,4987,2022-08-13,339.16,Furniture,7804,2022-10-27,Feedback,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,6748,2022-07-06,75.7,Books,3367,2022-10-02,Complaint,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,6748,2022-07-06,75.7,Books,7804,2022-10-27,Feedback,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,5978,2022-03-29,484.18,Books,3367,2022-10-02,Complaint,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,5978,2022-03-29,484.18,Books,7804,2022-10-27,Feedback,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,8481,2022-12-18,459.0,Books,3367,2022-10-02,Complaint,Unresolved,2023-10-11,16,Online Banking,0
145,32,F,Married,High,8481,2022-12-18,459.0,Books,7804,2022-10-27,Feedback,Unresolved,2023-10-11,16,Online Banking,0
147,19,F,Widowed,High,1075,2022-09-19,128.42,Furniture,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,1075,2022-09-19,128.42,Furniture,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,4742,2022-01-25,186.82,Clothing,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,4742,2022-01-25,186.82,Clothing,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,1709,2022-07-03,387.19,Clothing,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,1709,2022-07-03,387.19,Clothing,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,4853,2022-10-04,489.82,Clothing,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,4853,2022-10-04,489.82,Clothing,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,9099,2022-11-11,203.23,Books,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,9099,2022-11-11,203.23,Books,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,7087,2022-11-27,346.68,Groceries,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,7087,2022-11-27,346.68,Groceries,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,2891,2022-03-17,439.53,Groceries,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,2891,2022-03-17,439.53,Groceries,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,3538,2022-05-26,78.65,Clothing,7815,2022-06-21,Complaint,Unresolved,2023-09-02,34,Mobile App,0
147,19,F,Widowed,High,3538,2022-05-26,78.65,Clothing,4454,2022-11-19,Feedback,Resolved,2023-09-02,34,Mobile App,0
